,cnt,doc,word
4772,1,61,83
4773,1,61,53
4774,1,61,35
4775,4,62,94
4776,8,62,69
4777,2,62,57
4778,10,62,91
4779,3,62,137
4780,2,62,110
4781,2,62,6
4782,1,62,77
4783,4,62,66
4784,5,62,108
4785,2,62,119
4786,1,62,39
4787,3,62,117
4788,6,62,102
4789,11,62,45
4790,3,62,130
4791,7,62,19
4792,3,62,55
4793,2,62,22
4794,2,62,121
4795,1,62,63
4796,1,62,20
4797,2,62,99
4798,2,62,37
4799,1,62,41
4800,3,62,74
4801,2,62,98
4802,1,62,93
4803,1,62,46
4804,2,62,16
4805,4,62,42
4806,6,62,31
4807,2,62,30
4808,5,62,11
4809,2,62,105
4810,3,62,18
4811,1,62,109
4812,2,62,78
4813,2,62,89
4814,1,62,126
4815,1,62,56
4816,1,62,4
4817,2,62,38
4818,1,62,23
4819,2,62,44
4820,2,62,1
4821,1,62,2
4822,2,62,3
4823,1,62,128
4824,1,62,111
4825,4,62,76
4826,2,62,70
4827,4,62,136
4828,1,62,29
4829,1,62,122
4830,1,62,35
4831,2,62,132
4832,1,62,90
4833,1,62,54
4834,1,62,65
4835,1,62,17
4836,1,62,85
4837,2,62,143
4838,1,62,13
4839,1,62,47
4840,1,62,84
4841,1,62,113
4842,1,62,67
4843,1,62,115
4844,1,62,80
4845,1,62,142
4846,1,62,26
4847,2,62,5
4848,2,62,59
4849,1,62,144
4850,1,62,79
4851,1,62,75
4852,3,63,136
4853,4,63,77
4854,2,63,126
4855,3,63,122
4856,2,63,22
4857,9,63,102
4858,2,63,116
4859,5,63,117
4860,1,63,85
4861,6,63,138
4862,2,63,131
4863,4,63,3
4864,9,63,45
4865,4,63,18
4866,8,63,47
4867,9,63,79
4868,1,63,34
4869,5,63,91
4870,7,63,115
4871,7,63,128
4872,2,63,38
4873,1,63,137
4874,1,63,127
4875,1,63,28
4876,7,63,103
4877,1,63,109
4878,1,63,32
4879,1,63,55
4880,4,63,9
4881,1,63,20
4882,3,63,13
4883,3,63,144
4884,5,63,132
4885,1,63,99
4886,1,63,133
4887,2,63,73
4888,1,63,93
4889,3,63,37
4890,2,63,139
4891,1,63,124
4892,2,63,107
4893,1,63,6
4894,2,63,15
4895,4,63,19
4896,1,63,54
4897,1,63,2
4898,5,63,129
4899,2,63,88
4900,3,63,80
4901,4,63,78
4902,3,63,11
4903,3,63,31
4904,3,63,76
4905,2,63,105
4906,2,63,41
4907,2,63,142
4908,1,63,33
4909,2,63,94
4910,5,63,5
4911,1,63,87
4912,1,63,119
4913,1,63,61
4914,1,63,134
4915,2,63,63
4916,1,63,89
4917,1,63,70
4918,1,63,17
4919,1,63,82
4920,1,63,69
4921,1,63,101
4922,1,63,111
4923,1,63,59
4924,3,63,1
4925,2,63,108
4926,1,63,98
4927,1,63,51
4928,1,63,26
4929,1,63,118
4930,1,63,114
4931,3,63,121
4932,2,63,130
4933,1,63,125
4934,1,63,29
4935,1,63,72
4936,1,63,39
4937,1,63,10
4938,3,64,128
4939,12,64,45
4940,1,64,61
4941,4,64,28
4942,1,64,72
4943,5,64,94
4944,3,64,114
4945,1,64,6
4946,3,64,70
4947,1,64,80
4948,3,64,98
4949,2,64,67
4950,2,64,38
4951,3,64,107
4952,8,64,11
4953,1,64,125
4954,1,64,130
4955,2,64,76
4956,3,64,108
4957,1,64,62
4958,1,64,41
4959,2,64,4
4960,2,64,102
4961,1,64,49
4962,2,64,79
4963,3,64,55
4964,1,64,87
4965,2,64,126
4966,1,64,33
4967,1,64,50
4968,2,64,96
4969,1,64,121
4970,1,64,139
4971,3,64,37
4972,2,64,9
4973,3,64,131
4974,2,64,46
4975,3,64,31
4976,3,64,137
4977,2,64,120
4978,1,64,132
4979,1,64,19
4980,2,64,119
4981,1,64,100
4982,2,64,103
4983,1,64,8
4984,1,64,3
4985,2,64,124
4986,2,64,129
4987,1,64,34
4988,1,64,14
4989,1,64,47
4990,2,64,134
4991,1,64,22
4992,1,64,133
4993,1,64,57
4994,1,64,111
4995,2,64,85
4996,1,64,113
4997,1,64,105
4998,1,64,117
4999,2,64,140
5000,1,64,135
5001,1,64,127
5002,1,64,118
5003,1,65,22
5004,1,65,103
5005,1,65,23
5006,4,65,141
5007,2,65,90
5008,2,65,66
5009,4,65,46
5010,4,65,108
5011,4,65,95
5012,5,65,107
5013,2,65,99
5014,1,65,43
5015,1,65,16
5016,1,65,14
5017,2,65,140
5018,5,65,139
5019,3,65,41
5020,3,65,84
5021,4,65,31
5022,1,65,52
5023,1,65,119
5024,2,65,9
5025,4,65,5
5026,2,65,70
5027,3,65,127
5028,3,65,128
5029,1,65,126
5030,2,65,113
5031,5,65,19
5032,2,65,35
5033,2,65,91
5034,1,65,94
5035,3,65,132
5036,2,65,81
5037,4,65,109
5038,1,65,134
5039,1,65,89
5040,1,65,18
5041,3,65,117
5042,1,65,76
5043,1,65,28
5044,1,65,55
5045,3,65,137
5046,2,65,12
5047,2,65,54
5048,3,65,121
5049,1,65,101
5050,2,65,62
5051,1,65,26
5052,1,65,42
5053,3,65,11
5054,2,65,59
5055,1,65,61
5056,1,65,73
5057,1,65,115
5058,2,65,114
5059,1,65,47
5060,1,65,32
5061,1,65,65
5062,1,65,6
5063,1,65,74
5064,1,65,45
5065,2,65,60
5066,1,65,33
5067,1,65,106
5068,1,65,96
5069,1,65,57
5070,1,65,125
5071,1,65,51
5072,1,65,67
5073,3,66,108
5074,9,66,11
5075,4,66,103
5076,2,66,26
5077,1,66,99
5078,3,66,41
5079,1,66,74
5080,5,66,22
5081,1,66,5
5082,3,66,52
5083,4,66,114
5084,5,66,67
5085,1,66,48
5086,7,66,42
5087,4,66,115
5088,4,66,136
5089,1,66,61
5090,2,66,121
5091,1,66,140
5092,2,66,77
5093,2,66,19
5094,5,66,90
5095,1,66,120
5096,3,66,28
5097,1,66,97
5098,3,66,131
5099,2,66,98
5100,4,66,87
5101,1,66,7
5102,2,66,18
5103,4,66,128
5104,5,66,100
5105,3,66,32
5106,2,66,45
5107,2,66,142
5108,1,66,6
5109,1,66,83
5110,2,66,137
5111,2,66,40
5112,1,66,102
5113,2,66,10
5114,4,66,16
5115,5,66,144
5116,1,66,2
5117,1,66,36
5118,6,66,89
5119,1,66,78
5120,2,66,37
5121,2,66,135
5122,4,66,101
5123,5,66,84
5124,2,66,94
5125,2,66,17
5126,1,66,20
5127,1,66,117
5128,2,66,127
5129,1,66,125
5130,1,66,13
5131,2,66,132
5132,1,66,21
5133,1,66,112
5134,1,66,30
5135,2,66,75
5136,1,66,43
5137,1,66,88
5138,1,66,73
5139,1,66,70
5140,1,66,96
5141,1,66,116
5142,2,66,91
5143,1,66,113
5144,1,66,38
5145,1,66,76
5146,1,66,53
5147,1,66,66
5148,3,67,46
5149,4,67,114
5150,7,67,108
5151,1,67,73
5152,5,67,76
5153,5,67,98
5154,1,67,86
5155,4,67,134
5156,5,67,109
5157,3,67,137
5158,1,67,107
5159,2,67,99
5160,2,67,37
5161,10,67,45
5162,4,67,11
5163,2,67,68
5164,1,67,130
5165,1,67,127
5166,5,67,141
5167,1,67,138
5168,3,67,93
5169,5,67,32
5170,4,67,91
5171,2,67,71
5172,1,67,100
5173,6,67,121
5174,3,67,70
5175,1,67,101
5176,1,67,9
5177,2,67,69
5178,1,67,59
5179,4,67,128
5180,1,67,117
5181,2,67,5
5182,1,67,72
5183,1,67,52
5184,2,67,40
5185,2,67,33
5186,6,67,42
5187,4,67,84
5188,1,67,131
5189,1,67,135
5190,1,67,67
5191,2,67,129
5192,4,67,136
5193,1,67,104
5194,2,67,119
5195,2,67,39
5196,1,67,58
5197,5,67,34
5198,1,67,78
5199,1,67,90
5200,2,67,6
5201,2,67,41
5202,2,67,23
5203,1,67,57
5204,2,67,22
5205,1,67,75
5206,1,67,82
5207,2,67,115
5208,1,67,26
5209,1,67,2
5210,1,67,60
5211,1,67,142
5212,1,67,66
5213,1,67,132
5214,1,67,62
5215,1,67,118
5216,1,67,74
5217,1,67,20
5218,1,67,4
5219,1,67,27
5220,1,67,85
5221,1,67,96
5222,2,67,31
5223,1,67,36
5224,1,67,103
5225,1,67,144
5226,1,67,83
5227,5,68,144
5228,1,68,3
5229,2,68,136
5230,1,68,27
5231,3,68,116
5232,4,68,91
5233,1,68,53
5234,1,68,37
5235,2,68,39
5236,6,68,108
5237,1,68,131
5238,5,68,121
5239,4,68,41
5240,2,68,25
5241,2,68,89
5242,2,68,16
5243,3,68,5
5244,2,68,62
5245,2,68,26
5246,2,68,90
5247,1,68,61
5248,1,68,79
5249,2,68,118
5250,2,68,95
5251,1,68,83
5252,4,68,77
5253,5,68,98
5254,1,68,124
5255,2,68,36
5256,2,68,14
5257,1,68,57
5258,2,68,45
5259,2,68,74
5260,1,68,119
5261,2,68,134
5262,1,68,115
5263,1,68,17
5264,2,68,94
5265,4,68,69
5266,1,68,109
5267,1,68,66
5268,1,68,10
5269,2,68,9
5270,1,68,81
5271,1,68,135
5272,1,68,20
5273,1,68,76
5274,1,68,34
5275,5,68,11
5276,1,68,31
5277,1,68,142
5278,1,68,47
5279,1,68,42
5280,1,68,40
5281,1,68,107
5282,3,68,127
5283,1,68,22
5284,2,68,73
5285,1,68,75
5286,1,68,2
5287,2,68,132
5288,1,68,100
5289,1,68,105
5290,1,68,59
5291,1,68,51
5292,2,68,137
5293,1,68,56
5294,1,68,24
5295,1,68,68
5296,2,68,19
5297,2,68,28
5298,1,68,133
5299,1,68,13
5300,2,68,4
5301,3,68,99
5302,1,68,101
5303,1,68,138
5304,1,68,78
5305,1,68,23
5306,1,68,110
5307,1,68,43
5308,2,68,125
5309,2,68,141
5310,1,68,65
5311,1,69,47
5312,2,69,136
5313,1,69,69
5314,2,69,115
5315,2,69,117
5316,3,69,16
5317,2,69,125
5318,4,69,42
5319,2,69,140
5320,1,69,79
5321,2,69,114
5322,2,69,82
5323,2,69,141
5324,3,69,32
5325,6,69,52
5326,1,69,53
5327,2,69,34
5328,2,69,33
5329,4,69,98
5330,4,69,11
5331,1,69,92
5332,2,69,28
5333,1,69,56
5334,2,69,13
5335,1,69,24
5336,2,69,91
5337,2,69,80
5338,2,69,111
5339,1,69,134
5340,2,69,70
5341,1,69,17
5342,1,69,51
5343,2,69,45
5344,1,69,87
5345,1,69,103
5346,4,69,73
5347,1,69,142
5348,1,69,137
5349,1,69,124
5350,1,69,38
5351,2,69,113
5352,3,69,100
5353,1,69,101
5354,1,69,132
5355,4,69,78
5356,1,69,108
5357,1,69,116
5358,1,69,94
5359,1,69,144
5360,1,69,66
5361,1,69,130
5362,1,69,74
5363,2,69,102
5364,2,69,10
5365,1,69,109
5366,1,69,31
5367,2,69,84
5368,1,69,40
5369,1,69,9
5370,1,69,39
5371,1,69,1
5372,4,70,22
5373,1,70,37
5374,10,70,45
5375,2,70,139
5376,1,70,102
5377,3,70,136
5378,5,70,100
5379,1,70,111
5380,1,70,67
5381,3,70,128
5382,3,70,52
5383,1,70,109
5384,3,70,59
5385,6,70,42
5386,3,70,9
5387,6,70,40
5388,2,70,90
5389,5,70,115
5390,5,70,91
5391,9,70,108
5392,4,70,5
5393,1,70,32
5394,1,70,83
5395,3,70,138
5396,3,70,133
5397,8,70,11
5398,4,70,134
5399,4,70,76
5400,1,70,84
5401,2,70,29
5402,4,70,38
5403,5,70,69
5404,2,70,68
5405,2,70,130
5406,9,70,19
5407,2,70,118
5408,2,70,47
5409,1,70,7
5410,1,70,3
5411,3,70,87
5412,2,70,95
5413,2,70,117
5414,2,70,78
5415,1,70,144
5416,3,70,39
5417,1,70,34
5418,4,70,114
5419,2,70,16
5420,4,70,10
5421,4,70,75
5422,1,70,77
5423,4,70,79
5424,1,70,36
5425,4,70,103
5426,2,70,137
5427,3,70,73
5428,4,70,142
5429,2,70,116
5430,3,70,99
5431,1,70,28
5432,2,70,81
5433,2,70,23
5434,3,70,131
5435,1,70,122
5436,2,70,105
5437,1,70,30
5438,2,70,71
5439,1,70,61
5440,1,70,135
5441,1,70,43
5442,1,70,93
5443,1,70,63
5444,1,70,18
5445,2,70,127
5446,1,70,92
5447,1,70,14
5448,1,70,41
5449,1,70,27
5450,1,70,106
5451,1,70,35
5452,1,70,98
5453,1,70,46
5454,1,70,129
5455,1,70,94
5456,1,70,70
5457,4,71,47
5458,1,71,70
5459,11,71,11
5460,1,71,43
5461,4,71,140
5462,4,71,57
5463,3,71,103
5464,7,71,90
5465,4,71,78
5466,1,71,92
5467,1,71,114
5468,2,71,141
5469,4,71,77
5470,4,71,76
5471,3,71,81
5472,9,71,127
5473,1,71,109
5474,9,71,137
5475,1,71,117
5476,3,71,62
5477,6,71,67
5478,2,71,46
5479,1,71,10
5480,2,71,108
5481,3,71,41
5482,4,71,66
5483,2,71,34
5484,3,71,126
5485,2,71,59
5486,2,71,13
5487,2,71,133
5488,1,71,100
5489,3,71,107
5490,1,71,1
5491,1,71,53
5492,6,71,131
5493,1,71,45
5494,1,71,125
5495,1,71,40
5496,1,71,96
5497,4,71,95
5498,1,71,130
5499,1,71,7
5500,1,71,44
5501,5,71,134
5502,2,71,91
5503,1,71,35
5504,1,71,75
5505,1,71,113
5506,2,71,73
5507,2,71,48
5508,1,71,37
5509,3,71,112
5510,1,71,28
5511,1,71,116
5512,2,71,132
5513,1,71,29
5514,1,71,98
5515,1,71,55
5516,1,71,38
5517,2,71,121
5518,1,71,2
5519,1,71,31
5520,2,71,5
5521,1,71,135
5522,1,71,139
5523,1,71,144
5524,1,71,61
5525,2,71,9
5526,1,71,39
5527,1,71,33
5528,1,71,88
5529,1,71,99
5530,1,71,83
5531,2,71,25
5532,1,71,15
5533,1,71,122
5534,1,71,68
5535,1,71,136
5536,2,71,115
5537,1,71,128
5538,1,71,110
5539,1,71,102
5540,1,71,80
5541,1,71,36
5542,1,71,58
5543,1,71,74
5544,3,72,9
5545,1,72,137
5546,1,72,52
5547,3,72,70
5548,10,72,45
5549,1,72,134
5550,1,72,131
5551,2,72,140
5552,12,72,79
5553,2,72,101
5554,6,72,28
5555,2,72,68
5556,3,72,74
5557,5,72,37
5558,2,72,139
5559,2,72,116
5560,3,72,127
5561,1,72,99
5562,1,72,4
5563,1,72,77
5564,2,72,100
5565,1,72,26
5566,4,72,19
5567,3,72,93
5568,1,72,133
5569,2,72,10
5570,4,72,11
5571,2,72,31
5572,3,72,40
5573,1,72,6
5574,1,72,96
5575,4,72,102
5576,2,72,136
5577,1,72,14
5578,7,72,115
5579,1,72,110
5580,1,72,114
5581,2,72,73
5582,1,72,90
5583,1,72,60
5584,1,72,97
5585,1,72,138
5586,1,72,144
5587,4,72,34
5588,3,72,128
5589,3,72,94
5590,4,72,78
5591,1,72,13
5592,1,72,16
5593,1,72,113
5594,1,72,123
5595,1,72,17
5596,1,72,122
5597,1,72,53
5598,1,72,118
5599,1,72,29
5600,3,72,59
5601,1,72,103
5602,1,72,85
5603,3,72,91
5604,2,72,121
5605,1,72,108
5606,1,72,46
5607,1,72,125
5608,2,72,55
5609,1,72,42
5610,1,72,105
5611,1,72,47
5612,2,72,32
5613,2,72,69
5614,1,72,107
5615,1,72,72
5616,1,72,119
5617,2,73,23
5618,3,73,31
5619,3,73,38
5620,13,73,45
5621,2,73,121
5622,2,73,73
5623,2,73,61
5624,2,73,105
5625,5,73,137
5626,2,73,33
5627,3,73,141
5628,2,73,32
5629,3,73,69
5630,2,73,29
5631,6,73,41
5632,2,73,111
5633,2,73,103
5634,2,73,76
5635,1,73,143
5636,2,73,93
5637,5,73,108
5638,2,73,94
5639,2,73,5
5640,3,73,57
5641,4,73,10
5642,1,73,72
5643,2,73,99
5644,1,73,95
5645,1,73,17
5646,6,73,19
5647,1,73,1
5648,3,73,102
5649,5,73,11
5650,1,73,34
5651,2,73,134
5652,3,73,18
5653,2,73,136
5654,1,73,113
5655,1,73,75
5656,7,73,114
5657,3,73,56
5658,5,73,90
5659,1,73,63
5660,1,73,77
5661,3,73,67
5662,8,73,9
5663,2,73,91
5664,1,73,16
5665,1,73,83
5666,3,73,120
5667,3,73,42
5668,2,73,126
5669,1,73,74
5670,1,73,47
5671,2,73,52
5672,1,73,98
5673,1,73,87
5674,3,73,82
5675,1,73,100
5676,1,73,115
5677,1,73,58
5678,1,73,132
5679,1,73,70
5680,1,73,37
5681,3,73,28
5682,1,73,139
5683,1,73,79
5684,1,73,84
5685,2,73,109
5686,1,73,129
5687,1,73,55
5688,1,73,106
5689,2,73,27
5690,1,73,25
5691,1,73,39
5692,1,73,128
5693,1,73,138
5694,1,73,2
5695,1,73,66
5696,2,73,117
5697,1,73,144
5698,1,73,35
5699,1,73,127
5700,1,73,135
5701,1,73,51
5702,1,73,36
5703,1,74,45
5704,2,74,94
5705,2,74,74
5706,4,74,17
5707,3,74,31
5708,4,74,69
5709,2,74,89
5710,3,74,136
5711,1,74,5
5712,1,74,76
5713,2,74,35
5714,1,74,105
5715,2,74,42
5716,2,74,101
5717,1,74,6
5718,1,74,125
5719,1,74,142
5720,1,74,3
5721,2,74,100
5722,1,74,130
5723,1,74,52
5724,1,74,68
5725,2,74,53
5726,1,74,46
5727,2,74,80
5728,1,74,36
5729,1,74,129
5730,1,74,86
5731,1,74,59
5732,1,74,99
5733,1,74,57
5734,1,74,139
5735,1,74,114
5736,1,74,109
5737,1,74,118
5738,1,74,140
5739,1,74,32
5740,3,75,107
5741,3,75,91
5742,3,75,142
5743,1,75,118
5744,6,75,102
5745,3,75,5
5746,1,75,29
5747,2,75,110
5748,1,75,124
5749,1,75,129
5750,2,75,9
5751,2,75,15
5752,1,75,57
5753,3,75,37
5754,1,75,73
5755,1,75,33
5756,2,75,1
5757,2,75,94
5758,1,75,95
5759,2,75,144
5760,2,75,26
5761,3,75,45
5762,1,75,24
5763,1,75,63
5764,3,75,22
5765,1,75,84
5766,1,75,28
5767,1,75,14
5768,3,75,139
5769,1,75,47
5770,1,75,127
5771,2,75,74
5772,4,75,79
5773,1,75,77
5774,1,75,17
5775,3,75,85
5776,3,75,109
5777,1,75,76
5778,2,75,96
5779,3,75,132
5780,1,75,106
5781,2,75,70
5782,1,75,66
5783,1,75,141
5784,2,75,41
5785,2,75,38
5786,1,75,27
5787,2,75,128
5788,3,75,53
5789,1,75,93
5790,1,75,135
5791,1,75,62
5792,2,75,75
5793,2,75,136
5794,1,75,54
5795,1,75,23
5796,6,75,80
5797,1,75,19
5798,1,75,67
5799,2,75,98
5800,2,75,134
5801,1,75,20
5802,2,75,31
5803,1,75,131
5804,2,75,42
5805,1,75,25
5806,2,75,81
5807,2,75,114
5808,1,75,35
5809,2,75,69
5810,1,75,121
5811,1,75,55
5812,3,75,111
5813,1,75,103
5814,2,75,97
5815,1,75,43
5816,1,75,105
5817,2,75,113
5818,1,75,11
5819,1,75,126
5820,1,75,64
5821,3,75,115
5822,1,75,137
5823,1,75,108
5824,1,75,116
5825,1,75,78
5826,1,76,51
5827,1,76,105
5828,4,76,29
5829,7,76,45
5830,7,76,115
5831,3,76,108
5832,2,76,79
5833,1,76,41
5834,4,76,36
5835,1,76,47
5836,2,76,5
5837,1,76,111
5838,2,76,103
5839,1,76,99
5840,3,76,98
5841,3,76,74
5842,2,76,142
5843,1,76,104
5844,1,76,60
5845,2,76,77
5846,3,76,76
5847,3,76,20
5848,1,76,70
5849,1,76,57
5850,8,76,91
5851,4,76,94
5852,2,76,8
5853,1,76,38
5854,2,76,117
5855,2,76,31
5856,1,76,18
5857,1,76,89
5858,4,76,102
5859,1,76,69
5860,2,76,15
5861,1,76,14
5862,2,76,11
5863,1,76,143
5864,2,76,52
5865,1,76,81
5866,1,76,66
5867,3,76,136
5868,1,76,55
5869,1,76,37
5870,1,76,133
5871,3,76,46
5872,1,76,49
5873,2,76,100
5874,1,76,40
5875,1,76,87
5876,1,76,134
5877,1,76,137
5878,1,76,35
5879,1,76,30
5880,3,76,19
5881,1,76,116
5882,1,76,114
5883,1,76,9
5884,2,76,26
5885,2,76,127
5886,1,76,121
5887,1,76,3
5888,1,76,75
5889,1,76,16
5890,1,76,119
5891,1,76,129
5892,1,76,92
5893,1,76,123
5894,1,76,128
5895,1,76,144
5896,1,77,135
5897,2,77,108
5898,2,77,46
5899,2,77,58
5900,2,77,94
5901,1,77,91
5902,1,77,103
5903,1,77,99
5904,2,77,119
5905,2,77,62
5906,1,77,41
5907,1,77,96
5908,1,77,19
5909,3,77,76
5910,1,77,52
5911,2,77,66
5912,1,77,136
5913,2,77,27
5914,2,77,42
5915,1,77,45
5916,2,77,74
5917,1,77,32
5918,1,77,144
5919,1,77,75
5920,1,77,107
5921,2,77,124
5922,2,77,115
5923,2,77,28
5924,2,77,79
5925,1,77,22
5926,1,77,38
5927,2,77,130
5928,2,77,114
5929,1,77,12
5930,1,77,43
5931,1,77,26
5932,1,77,47
5933,1,77,3
5934,2,77,83
5935,1,77,134
5936,1,77,102
5937,1,77,95
5938,1,77,90
5939,1,77,142
5940,2,77,5
5941,1,77,11
5942,1,77,16
5943,1,77,139
5944,1,77,70
5945,1,77,9
5946,1,77,97
5947,1,77,31
5948,1,77,117
5949,1,77,101
5950,1,77,137
5951,1,77,82
5952,1,77,109
5953,1,77,2
5954,1,77,69
5955,1,77,118
5956,1,77,141
5957,1,77,57
5958,5,78,45
5959,3,78,3
5960,1,78,16
5961,2,78,31
5962,5,78,41
5963,2,78,25
5964,1,78,64
5965,2,78,59
5966,3,78,26
5967,1,78,42
5968,4,78,5
5969,7,78,134
5970,1,78,77
5971,5,78,101
5972,3,78,32
5973,1,78,54
5974,3,78,57
5975,5,78,121
5976,4,78,97
5977,2,78,9
5978,2,78,125
5979,3,78,90
5980,2,78,136
5981,2,78,80
5982,3,78,74
5983,1,78,73
5984,1,78,37
5985,2,78,19
5986,2,78,91
5987,4,78,94
5988,1,78,14
5989,2,78,107
5990,1,78,38
5991,2,78,99
5992,1,78,72
5993,2,78,111
5994,2,78,83
5995,4,78,70
5996,2,78,95
5997,1,78,36
5998,1,78,48
5999,1,78,28
6000,2,78,17
6001,2,78,142
6002,4,78,141
6003,4,78,140
6004,4,78,62
6005,2,78,46
6006,1,78,76
6007,2,78,117
6008,1,78,53
6009,2,78,103
6010,3,78,112
6011,1,78,143
6012,1,78,108
6013,1,78,96
6014,2,78,66
6015,1,78,67
6016,1,78,50
6017,5,78,98
6018,1,78,18
6019,1,78,79
6020,1,78,131
6021,1,78,114
6022,2,78,104
6023,2,78,127
6024,2,78,123
6025,2,78,109
6026,1,78,106
6027,1,78,89
6028,1,78,132
6029,1,78,84
6030,2,78,144
6031,1,78,55
6032,2,78,47
6033,1,78,40
6034,1,78,33
6035,3,78,100
6036,1,78,6
6037,1,78,49
6038,1,78,81
6039,1,78,58
6040,1,78,15
6041,1,78,126
6042,1,78,124
6043,1,78,27
6044,2,79,78
6045,3,79,108
6046,2,79,111
6047,4,79,109
6048,2,79,104
6049,2,79,134
6050,4,79,95
6051,2,79,127
6052,1,79,144
6053,2,79,38
6054,4,79,76
6055,1,79,133
6056,1,79,91
6057,1,79,66
6058,1,79,128
6059,2,79,35
6060,1,79,119
6061,2,79,32
6062,2,79,20
6063,2,79,107
6064,4,79,19
6065,2,79,70
6066,1,79,10
6067,1,79,49
6068,4,79,73
6069,1,79,143
6070,4,79,45
6071,1,79,25
6072,2,79,94
6073,1,79,9
6074,1,79,131
6075,2,79,115
6076,3,79,100
6077,2,79,11
6078,1,79,62
6079,1,79,27
6080,1,79,75
6081,1,79,71
6082,1,79,52
6083,1,79,74
6084,2,79,114
6085,1,79,136
6086,1,79,132
6087,2,79,53
6088,1,79,117
6089,1,79,121
6090,1,79,90
6091,2,79,40
6092,2,79,41
6093,1,79,87
6094,1,79,112
6095,2,79,1
6096,1,79,23
6097,1,79,26
6098,2,79,142
6099,1,79,98
6100,1,79,42
6101,3,79,139
6102,1,79,16
6103,1,79,81
6104,1,79,102
6105,1,79,140
6106,1,79,3
6107,1,79,30
6108,1,79,39
6109,1,79,97
6110,3,80,91
6111,2,80,78
6112,1,80,3
6113,1,80,2
6114,2,80,74
6115,1,80,66
6116,3,80,102
6117,2,80,57
6118,2,80,136
6119,2,80,125
6120,3,80,61
6121,10,80,11
6122,9,80,116
6123,1,80,15
6124,8,80,45
6125,3,80,98
6126,3,80,19
6127,2,80,22
6128,2,80,9
6129,6,80,25
6130,4,80,13
6131,3,80,35
6132,4,80,75
6133,2,80,68
6134,4,80,67
6135,1,80,10
6136,4,80,144
6137,3,80,76
6138,4,80,40
6139,2,80,53
6140,1,80,132
6141,5,80,137
6142,4,80,77
6143,2,80,39
6144,2,80,59
6145,7,80,34
6146,1,80,58
6147,5,80,107
6148,5,80,90
6149,2,80,93
6150,3,80,42
6151,3,80,41
6152,2,80,124
6153,4,80,127
6154,3,80,5
6155,1,80,47
6156,2,80,110
6157,1,80,24
6158,3,80,43
6159,1,80,70
6160,1,80,26
6161,2,80,140
6162,2,80,95
6163,1,80,118
6164,2,80,89
6165,2,80,72
6166,2,80,46
6167,2,80,62
6168,1,80,84
6169,2,80,23
6170,3,80,17
6171,2,80,141
6172,4,80,131
6173,2,80,87
6174,1,80,126
6175,2,80,108
6176,1,80,16
6177,1,80,105
6178,2,80,44
6179,1,80,121
6180,2,80,49
6181,2,80,51
6182,1,80,31
6183,1,80,69
6184,1,80,94
6185,1,80,117
6186,2,80,142
6187,1,80,133
6188,3,80,79
6189,1,80,134
6190,1,80,52
6191,2,80,115
6192,1,80,81
6193,2,80,114
6194,1,80,1
6195,1,80,129
6196,2,80,113
6197,1,80,92
6198,1,80,128
6199,2,80,38
6200,2,80,100
6201,1,80,99
6202,1,80,28
6203,1,80,73
6204,1,80,37
6205,1,80,71
6206,1,80,143
6207,7,81,28
6208,4,81,70
6209,2,81,117
6210,7,81,11
6211,3,81,112
6212,2,81,140
6213,3,81,18
6214,6,81,95
6215,2,81,93
6216,5,81,108
6217,1,81,121
6218,3,81,134
6219,2,81,15
6220,1,81,61
6221,2,81,116
6222,1,81,81
6223,1,81,44
6224,2,81,139
6225,2,81,84
6226,1,81,52
6227,1,81,54
6228,1,81,22
6229,6,81,67
6230,4,81,90
6231,2,81,101
6232,2,81,100
6233,3,81,41
6234,2,81,105
6235,1,81,122
6236,3,81,128
6237,1,81,42
6238,1,81,79
6239,1,81,14
6240,4,81,40
6241,3,81,107
6242,3,81,45
6243,2,81,6
6244,3,81,69
6245,2,81,32
6246,1,81,96
6247,1,81,66
6248,2,81,114
6249,5,81,9
6250,2,81,137
6251,2,81,141
6252,2,81,86
6253,1,81,75
6254,1,81,144
6255,1,81,89
6256,1,81,113
6257,3,81,98
6258,1,81,16
6259,1,81,120
6260,1,81,73
6261,1,81,62
6262,1,81,24
6263,1,81,23
6264,1,81,38
6265,1,81,17
6266,1,81,19
6267,1,81,125
6268,1,81,83
6269,1,81,142
6270,1,81,65
6271,1,81,29
6272,1,81,111
6273,1,81,77
6274,1,81,143
6275,1,81,71
6276,1,82,50
6277,1,82,57
6278,1,82,37
6279,1,82,88
6280,9,82,91
6281,3,82,117
6282,3,82,19
6283,1,82,3
6284,4,82,46
6285,1,82,73
6286,3,82,128
6287,3,82,108
6288,1,82,60
6289,2,82,85
6290,5,82,74
6291,4,82,76
6292,1,82,81
6293,1,82,25
6294,12,82,45
6295,1,82,17
6296,4,82,38
6297,2,82,32
6298,1,82,7
6299,1,82,42
6300,6,82,69
6301,7,82,94
6302,1,82,127
6303,1,82,101
6304,2,82,107
6305,3,82,118
6306,1,82,35
6307,1,82,16
6308,2,82,121
6309,1,82,14
6310,1,82,84
6311,3,82,20
6312,2,82,134
6313,3,82,28
6314,1,82,55
6315,6,82,5
6316,3,82,144
6317,6,82,136
6318,2,82,105
6319,1,82,140
6320,2,82,124
6321,1,82,97
6322,2,82,79
6323,5,82,80
6324,2,82,29
6325,1,82,132
